시군명,사업장명,인허가일자,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,인허가취소일자,영업상태명,폐업일자,소재지시설전화번호,X좌표값,Y좌표값,약국영업면적,지정일자
동두천시,삼성약국,20091001,경기도 동두천시 동두천로 240 (생연동),경기도 동두천시 생연동 678번지 3호,11330,37.9028009,127.0557872,,영업중,,031-864-7412,204815.063506868,488865.51520366,56,20091001
동두천시,새빛약국,20150817,"경기도 동두천시 중앙로 126 (지행동, 생연프라자)",경기도 동두천시 지행동 693-2번지 생연프라자,11346,37.8926938,127.0524603,,폐업,20170331,861-0243,204551.007998769,487793.320942908,48.96,20150817
동두천시,새빛약국,20170401,"경기도 동두천시 중앙로 126, 109호 (지행동, 생연프라자)",경기도 동두천시 지행동 693-2번지 생연프라자 109호,11346,37.8926938,127.0524603,,영업중,,0318610243,204551.007998769,487793.320942908,48.96,20170401
동두천시,설약국,20040831,"경기도 동두천시 지행로 51, 103호 (지행동)",경기도 동두천시 지행동 693-4  103호,11346,37.8926035,127.0529491,,폐업,20171117,031-857-7582,204594.106024519,487784.129871901,36,20040831
동두천시,세계로약국,20180528,경기도 동두천시 중앙로 310 (생연동),경기도 동두천시 생연동 613번지 52호,11325,37.9089635,127.0550411,,폐업,20181001,031-865-5318,204777.2478062,489601.668904986,89,20180528
동두천시,세계로약국,20181001,경기도 동두천시 중앙로 310 (생연동),경기도 동두천시 생연동 613-52번지,11325,37.9089635,127.0550411,,영업중,,031-865-5318,204777.2478062,489601.668904986,89,20181001
동두천시,세계로약국,20000621,경기도 동두천시 중앙로 310 (생연동),경기도 동두천시 생연동 613-52,11325,37.9089635,127.0550411,,폐업,20180528,031-865-5318,204777.2478062,489601.668904986,89,20000621
동두천시,세명약국,20030602,경기도 동두천시 정장로 33 (생연동),경기도 동두천시 생연동 648-13,11329,37.9042700078,127.0544579493,,영업중,,031-861-0866,204725.76287655     ,489079.397184305    ,0,20030602
동두천시,소요산박약국,20050616,경기도 동두천시 평화로 3028 (하봉암동),경기도 동두천시 하봉암동 316-25,11306,37.9567902,127.0625392,,폐업,20100601,031-866-8697,,,0,20050616
동두천시,소화약국,20041022,경기도 동두천시 동광로 69 (생연동),경기도 동두천시 생연동 615-33,11325,37.9086839,127.0557914,,폐업,20140714,031-864-4318,204842.32477589,489572.005155369,59.5,20041022
동두천시,소화약국,20140710,경기도 동두천시  동광로  69 (생연동),경기도 동두천시 생연동 615번지 33호,11325,37.9086839,127.0557914,,폐업,20171127,031-864-4318,204842.32477589,489572.005155369,59.5,20140710
동두천시,소화약국,20171127,"경기도 동두천시 동광로 69, 1층 (생연동)",경기도 동두천시 생연동 615번지 33호 1층,11325,37.9087799408,127.0558674764,,폐업,20200630,031-864-4318,204842.32477589     ,489572.005155369    ,59.5,20171127
동두천시,솔약국,20120210,경기도 동두천시 생연로 129-1 (생연동),경기도 동두천시 생연동 824번지 25호,11331,37.9040731,127.0512058,,영업중,,867-1253,204438.773217791,489059.457164798,65.87,20120210
동두천시,수약국,20070821,"경기도 동두천시 지행로 50, 402호 (지행동)",경기도 동두천시 지행동 718-2 402호,11350,37.8920001,127.0525394,,폐업,20160201,031-858-6411,204557.102323171,487718.114551363,0,20070821
동두천시,수약국,20180402,"경기도 동두천시 지행로 50, 성지에스앤비타워 403호 (지행동)",경기도 동두천시 지행동 718번지 2호 성지에스앤비타워 403호,11350,37.8920001,127.0525394,,영업중,,031-858-6411,204557.102323171,487718.114551363,105.64,20180402
동두천시,수약국,20160201,"경기도 동두천시 지행로 50, 403호 (지행동, 성지에스앤비타워)",경기도 동두천시 지행동 718-2번지 성지에스앤비타워 403호,11350,37.8920001,127.0525394,,폐업,20180402,031-858-6411,204557.102323171,487718.114551363,101.4,20160201
동두천시,신일약국,19741220,경기도 동두천시 중앙로 344 (생연동),경기도 동두천시 생연동 561-11,11325,37.9119093,127.0557596,,영업중,,031-865-2790,204839.932291951,489928.110624945,42.9,19741220
동두천시,신진약국,19741220,경기도 동두천시 평화로 2542 (보산동),경기도 동두천시 보산동 428,11311,37.9145752,127.0575355,,영업중,,031-865-3404,204996.229047165,490225.579208354,29.7,19741220
동두천시,약손약국,20101117,"경기도 동두천시 중앙로 272 (생연동,3층)",경기도 동두천시 생연동 601번지 63호 3층,11329,37.9056845,127.0543679,,폐업,20110315,031-857-2133,204718.696622041,489236.853809725,39.16,20101117
동두천시,연세약국,20000822,경기도 동두천시 중앙로 311 (생연동),경기도 동두천시 생연동 611-94,11326,37.9093781,127.0547571,,폐업,20091026,031-862-3155,,,65.2,20000822
동두천시,연세온누리약국,20160804,경기도 동두천시 중앙로 305 (생연동),경기도 동두천시 생연동 611-31번지,11326,37.9086575,127.0545406,,영업중,,031-862-3155,204732.43671368,489568.436710309,62.7,20160804
동두천시,열린약국,20200511,"경기도 동두천시 지행로 60, 효원월드타워 6층 604호 (지행동)",경기도 동두천시 지행동 721번지 효원월드타워 6층 604호,11350,37.8920711288,127.0538183530,,영업중,,031-862-4040,204665.189000161    ,487715.541128452    ,40.7,20200511
동두천시,영약국,20110927,"경기도 동두천시 지행로 56, 4층 407호 (지행동)",경기도 동두천시 지행동 718-4 스타월드  4층 407호,11350,37.8919998,127.0533125,,영업중,,031-868-4334,204625.490267986,487716.338937675,32,20110927
동두천시,온누리삼성약국,20000821,경기도 동두천시 동두천로 235 (생연동),경기도 동두천시 생연동 678-3,11330,37.9023235,127.0554798,,폐업,20091001,031-864-7412,204815.063506868,488865.51520366,47.95,20000821
동두천시,우리약국,20070105,경기도 동두천시 생골로 36 (생연동),경기도 동두천시 생연동 400-4,11318,37.9000771,127.0618680,,영업중,,031-868-5005,205378.776640845,488613.908512521,0,20070105
동두천시,우림약국,20071229,경기도 동두천시 중앙로 280-12 (생연동),경기도 동두천시 생연동 601-44,11329,37.9062158,127.0548459,,영업중,,031-863-6907,204759.202428671,489295.369320805,39.77,20071229
동두천시,유명약국,20070216,경기도 동두천시 중앙로 267 (생연동),경기도 동두천시 생연동 593-6,11328,37.9052163,127.0536171,,영업중,,031-861-3201,204651.389634907,489184.296439798,141.5,20070216
동두천시,유약국,20090202,"경기도 동두천시 중앙로 110-17, 101호 (지행동)",경기도 동두천시 지행동 719번지 3호 현대프라자 101호,11350,37.8912970,127.0532893,,영업중,,857-3678,204623.856647454,487640.663316942,26,20090202
동두천시,유일약국,20050909,경기도 동두천시 동두천로 119 (지행동),경기도 동두천시 지행동 721-2  304호,11350,37.8919722,127.0545403,,폐업,20160928,031-862-2030,204733.849646693,487715.442793085,40.97,20050909
동두천시,유일약국,20160928,"경기도 동두천시 동두천로 119 (지행동, 지행역프라자 304호)",경기도 동두천시 지행동 721-2번지 지행역프라자 304호,11350,37.8919722,127.0545403,,폐업,20180927,031-862-2030,204733.849646693,487715.442793085,40.97,20160928
동두천시,유일약국,20180927,"경기도 동두천시 동두천로 119, 지행역프라자 304호 (지행동)",경기도 동두천시 지행동 721번지 2호 지행역프라자 304호,11350,37.8919722,127.0545403,,영업중,,031-862-2030,204733.849646693,487715.442793085,40.97,20180927
동두천시,은혜약국,20200501,"경기도 동두천시 지행로 51, 1층 103호 (지행동)",경기도 동두천시 지행동 693번지 4호 1층 103호,11346,37.8926900343,127.0530298648,,영업중,,031-857-7582,204594.106024519    ,487784.129871901    ,28.98,20200501
동두천시,장수온누리약국,20150630,"경기도 동두천시 평화로 2297, 101호 (지행동)",경기도 동두천시 지행동 730-3번지 101호,11356,37.8928000,127.0568146,,영업중,,857-1888,204935.00921664,487806.617480303,33.12,20150630
동두천시,정다운약국,20190530,경기도 동두천시 중앙로 294 (생연동),경기도 동두천시 생연동 612번지 42호,11329,37.9075763172,127.0546990452,,영업중,,031-866-6606,204410.884843756    ,489302.115846991    ,56.8,20190530
동두천시,정다운약국,20171011,"경기도 동두천시 강변로420번길 4 (생연동, 정다운약국)",경기도 동두천시 생연동 826번지 22호,11327,37.9062715,127.0508662,,폐업,20190228,0318411883,204410.884843756    ,489302.115846991    ,87.87,20171011
동두천시,정다운약국,20110201,경기도 동두천시 강변로420번길 4 (생연동),경기도 동두천시 생연동 826번지 22호,11327,37.9062715,127.0508662,,폐업,20170831,,204410.884843756,489302.115846991,87,20110201
동두천시,정다운약국,20051024,경기도 동두천시 강변로420번길 4 (생연동),경기도 동두천시 생연동 826-22,11327,37.9062715,127.0508662,,폐업,20110201,031-866-6606,204410.884843756,489302.115846991,0,20051024
동두천시,제일약국,20111111,경기도 동두천시 동두천로 215 (생연동),경기도 동두천시 생연2동 707번지 9호,11333,37.9005758,127.0553194,,폐업,20120802,031-858-8524,204802.239500759,488671.245980501,48.75,20111111
동두천시,제일약국,20110722,경기도 동두천시 큰시장로 22 (생연동),경기도 동두천시 생연동 707번지 9호,11333,37.9005758,127.0553194,,폐업,20110930,031-858-8524,204802.239500759,488671.245980501,49.68,20110722
동두천시,조은약국,20071206,경기도 동두천시 중앙로 165 (생연동),경기도 동두천시 생연동 714-12,11344,37.8961896,127.0520420,,폐업,20131113,031-858-7516,204513.367011601,488184.483926904,0,20071206
동두천시,종근당약국,19920303,경기도 동두천시 중앙로 274 (생연동),경기도 동두천시 생연동 601번지 49호,11329,37.9059368,127.0542316,,영업중,,031-865-2207,204707.97523271,489260.204168516,32,19920303
동두천시,중앙약국,20100121,경기도 동두천시 큰시장로 22 (생연동),경기도 동두천시 생연동 707번지 9호,11333,37.9005758,127.0553194,,폐업,20110722,858-8524,204802.239500759,488671.245980501,49.68,20100121
동두천시,지행다솜약국,20130128,"경기도 동두천시 중앙로 126, 306호 (지행동)",경기도 동두천시 지행동 693번지 2호,11346,37.8926938,127.0524603,,폐업,20140818,070-8241-8884,204551.007998769,487793.320942908,22.24,20130128
동두천시,지행다솜약국,20140818,경기도 동두천시 중앙로 126 (지행동),경기도 동두천시 지행동 693-2번지,11346,37.8926938,127.0524603,,폐업,20150511,070-8241-8884,204551.007998769,487793.320942908,22.24,20140818
동두천시,지행다솜약국,20150511,"경기도 동두천시 중앙로 126, 306호 (지행동)",경기도 동두천시 지행동 693-2번지 생연프라자 306호,11346,37.8926938,127.0524603,,폐업,20171219,070-8241-8884,204551.007998769,487793.320942908,22.24,20150511
동두천시,지행약국,20050310,"경기도 동두천시 지행로 50, 114,115호 (지행동)",경기도 동두천시 지행동 718번지 2호  114-5호,11350,37.8920001,127.0525394,,폐업,20120316,031-857-3579,204557.102323171,487718.114551363,77.52,20050310
동두천시,지행약국,20191111,"경기도 동두천시 지행로 50, 성지에스앤비타워 114,115호 (지행동)",경기도 동두천시 지행동 718번지 2호 성지에스앤비타워,11350,37.8920001411,127.0525394833,,영업중,,031-857-3579,204557.102323171    ,487718.114551363    ,98.12,20191111
동두천시,지행온누리약국,20061130,"경기도 동두천시 지행로 59, 102호 (지행동)",경기도 동두천시 지행동 695  102호,11346,37.8925762,127.0537335,,영업중,,031-864-1475,204661.781164542,487783.735066635,0,20061130
동두천시,청주중앙약국,19760207,경기도 동두천시 중앙로 283-1 (생연동),경기도 동두천시 생연동 606,11328,37.9067747,127.0540958,,영업중,,031-865-2223,204692.634901156,489358.235378244,59.4,19760207
동두천시,큰시장약국,20170407,경기도 동두천시 큰시장로 53 (생연동),경기도 동두천시 생연동 698-6번지,11334,37.9000458,127.0517376,,폐업,20171206,031-861-9981,204485.649630074,488611.027195745,37.5,20170407
동두천시,태평양약국,20190307,경기도 동두천시 평화로2922번길 2 (상봉암동),경기도 동두천시 상봉암동 131-16,11307,37.9472338200,127.0619187622,,영업중,,031-862-0036,205373.361368629    ,493867.157393426    ,43.29,20190307
동두천시,평화약국,20100201,"경기도 동두천시 중앙로 126 (지행동,505호)",경기도 동두천시 지행동 693번지 2호 505호,11346,37.8926938,127.0524603,,폐업,20101018,864-9844,204551.007998769,487793.320942908,41.99,20100201
동두천시,평화약국,20150302,"경기도 동두천시 중앙로 126, 505호 (지행동)",경기도 동두천시 지행동 693-2번지 생연프라자 505호,11346,37.8926938,127.0524603,,폐업,20161114,864-9844,204551.007998769,487793.320942908,46,20150302
동두천시,평화약국,20081002,"경기도 동두천시 중앙로 126 (지행동,505호)",경기도 동두천시 지행동 693번지 2호 505호,11346,37.8926938,127.0524603,,폐업,20100202,031-864-9844,204551.007998769,487793.320942908,41.99,20081002
동두천시,평화약국,20101018,"경기도 동두천시 중앙로 126, 505호 (지행동)",경기도 동두천시 지행동 693번지 2호 생연프라자 505호,11346,37.8926938,127.0524603,,폐업,20150302,031-864-9844,204551.007998769,487793.320942908,41.99,20101018
동두천시,평화온누리약국,20161114,"경기도 동두천시 중앙로 126, 505호 (지행동, 생연프라자)",경기도 동두천시 지행동 693번지 2호,11346,37.8926938927,127.0524603690,,영업중,,031-864-9844,204551.007998769    ,487793.320942908    ,46,20161114
동두천시,푸른약국,19900507,경기도 동두천시 삼육사로 1007 (생연동),경기도 동두천시 생연동 385-1번지,11318,37.8993565,127.0617083,,영업중,,031-861-2702,205362.97588397,488534.252613705,40.85,19900507
동두천시,프라자약국,20040702,경기도 동두천시 중앙로 211 (생연동),경기도 동두천시 생연동 697번지 3호,11332,37.9004419,127.0524314,,영업중,,031-864-2557,204545.372473555,488662.3388788,92.4,20040702
동두천시,필약국,20040409,"경기도 동두천시 중앙로 112, 110호 (지행동)",경기도 동두천시 지행동 718  110호,11350,37.8913875,127.0524253,,영업중,,031-858-2280,204547.185498716,487650.088794104,63.1,20040409
동두천시,하나약국,20101021,"경기도 동두천시 지행로 50, 405호 (지행동)",경기도 동두천시 지행동 718번지 2호 성지에스엔비타워 405호,11350,37.8920935484,127.0526012919,,영업중,,031-867-1905,204557.102323171    ,487718.114551363    ,77.67,20101021
동두천시,한독약국,19781021,"경기도 동두천시 평화로 2456, 1층 (생연동)",경기도 동두천시 생연1동 480번지 22호 1층,11314,37.9068809,127.0582917,,영업중,,031-865-4135,205061.734215566,489364.972355338,66,19781021
동두천시,한일약국,19741220,경기도 동두천시 생연로 101 (생연동),경기도 동두천시 생연2동 820,11331,37.9016860,127.0503174,,영업중,,031-865-2273,204360.755905063,488794.40348254,66,19741220
동두천시,햇빛약국,20100406,"경기도 동두천시 지행로 50 (지행동,성지에스엔비타워 405호)",경기도 동두천시 지행동 718번지 2호 성지에스엔비타워 405호,11350,37.8920001,127.0525394,,폐업,20100506,,204557.102323171,487718.114551363,77.67,20100406
동두천시,행복한약국,20150720,"경기도 동두천시 동광로 65, 1층 (생연동)",경기도 동두천시 생연동 615-29번지 1층,11325,37.9086570,127.0555071,,폐업,20150826,866-3663,204817.155468646,489567.349401532,104.83,20150720
동두천시,행복한약국,20090807,경기도 동두천시 동광로 65 (생연동),경기도 동두천시 생연동 615번지 29호,11325,37.9086570,127.0555071,,폐업,20110502,031-866-3663,204817.155468646,489567.349401532,76.54,20090807
동두천시,효명약국,20031117,경기도 동두천시 중앙로 261 (생연동),경기도 동두천시 생연동 658-3,11328,37.9047208,127.0535941,,폐업,20090202,031-865-3076,,,29,20031117
부천시,5대장춘한약국,20080404,"경기도 부천시 경인로 222  (심곡본동,(2층))",경기도 부천시 심곡본동 668-23번지 (2층),14711,37.4828977,126.7799912,,폐업,20110617,032-662-0252,180475.928485771,442333.014814725,48.88,20080404
부천시,5층약국,20140516,"경기도 부천시 상동로 90, 509호 (상동)",경기도 부천시 상동 541-1번지 509호,14545,37.5051300224,126.7537281611,,영업중,,032-327-5525,178156.560270021    ,444798.494036061    ,35.64,20140516
부천시,가까운약국,20200924,"경기도 부천시 수도로 202, 은성프라자, 1층일부 (도당동)",경기도 부천시 도당동 43-3 은성프라자,14480,37.5196164282,126.7875891128,,영업중,,032-682-1515,181150.875221151    ,446398.116618941    ,41.8,20200924
부천시,가나안약국,20140217,"경기도 부천시 부천로 30, 1층 (심곡동)",경기도 부천시 심곡동 168번지 1호 1층,14641,37.4867335287,126.7835188535,,영업중,,032-652-7582,180788.386060455    ,442758.018438255    ,37.95,20140217
부천시,가림약국,19930317,"경기도 부천시 조마루로 233, 102호 (중동, 미리내마을상가)",경기도 부천시 중동 1181번지 미리내마을상가 102호,14579,37.4990146,126.7697203,,영업중,,032-322-8409,179580,444057,0,19930317
부천시,강남메디칼약국,20190513,"경기도 부천시 옥산로 131, 봉우빌딩 1층 (중동)","경기도 부천시 중동 3번지 336호 봉우빌딩,1층",14533,37.5050350,126.7799932,,영업중,,032-672-5458,180482.535111334    ,444789.878082723    ,101.8,20190513
부천시,강남메디칼약국,20170928,"경기도 부천시 옥산로 131, 1층 (중동, 봉우빌딩)",경기도 부천시 중동 3번지 336호,14533,37.5050350,126.7799932,,폐업,20190513,032-672-5458,180482.535111334    ,444789.878082723    ,101.8,20170928
부천시,강남메디칼약국,20080107,"경기도 부천시 옥산로 131, 1층 (중동)",경기도 부천시 중동 3-336번지 1층,14533,37.5050350,126.7799932,,폐업,20170921,032-672-5458,180482.535111334,444789.878082723,101.8,20080107
부천시,강남시장약국,20090325,경기도 부천시 옥산로 128  (중동),경기도 부천시 중동 1082번지,14527,37.5048737,126.7804122,,폐업,20120604,,180516,444773,85.39,20090325
부천시,강남시장약국,20120604,경기도 부천시 옥산로 128 (중동),경기도 부천시 중동 1082번지,14527,37.5048737,126.7804122,,영업중,,032-322-6284,180516,444773,85.39,20120604
부천시,강남시장약국,20090312,경기도 부천시 옥산로 128  (중동),경기도 부천시 중동 1082번지,14527,37.5048737,126.7804122,,폐업,20090325,,180516,444773,85.39,20090312
부천시,강남시장약국,20090311,경기도 부천시 옥산로 128  (중동),경기도 부천시 중동 1082번지,14527,37.5048737,126.7804122,,폐업,20090312,,180516,444773,85.39,20090311
부천시,갤러리아약국,20140807,"경기도 부천시 오정로 249, 오정프라자동 4층 4호 (오정동)",경기도 부천시 오정동 725번지 오정프라 자동 4층 4호,14442,37.5297872,126.7859043,,폐업,20141128,032-681-0182,181031,447537,48,20140807
부천시,건강100세 세종약국,20160223,"경기도 부천시 호현로489번길 32, 1층 (소사본동)",경기도 부천시 소사본동 91-125번지,14754,37.4804591,126.7915191,,영업중,,032-346-6166,181493.791615239,442060.377066131,0,20160223
부천시,건강100세세종약국,20050809,경기도 부천시 호현로489번길 32 (소사본동),경기도 부천시 소사본동 91-125번지 (1층),14754,37.4804591,126.7915191,,폐업,20160223,032-346-6166,181500,442072,0,20050809
부천시,건강사랑약국,20030411,경기도 부천시 소사로 174-1 (소사본동),경기도 부천시 소사본동 184번지 27호,14762,37.4737090,126.7956530,,영업중,,032-348-0731,181859.054819376,441308.843893805,50.02,20030411
부천시,건강온누리약국,20010523,경기도 부천시 호현로489번길 25 (소사본동),경기도 부천시 소사본동 96-52번지,14755,37.4804329,126.7919940,,영업중,,032-345-8114,181537.633184754,442056.862599824,46.08,20010523
부천시,건강플러스약국,20150407,"경기도 부천시 길주로 105 (상동, B103호 일부)",경기도 부천시 상동 535-5번지 B103호 일부,14542,37.5063161,126.7537735,,폐업,20160906,032-322-1077,178164.089566767,444938.814269743,21.4,20150407
부천시,건강플러스약국,20140603,"경기도 부천시 길주로 105 (상동, B103호 일부)",경기도 부천시 상동 535-5번지 B103호 일부,14542,37.5063161,126.7537735,,폐업,20150407,032-322-1077,178164.089566767,444938.814269743,21.4,20140603
부천시,건강플러스약국,20140401,"경기도 부천시 길주로 105, 지하1층 (상동, B103호 일부)",경기도 부천시 상동 535-5번지 지하1층 B103호 일부,14542,37.5063161,126.7537735,,폐업,20140602,,178164.089566767,444938.814269743,21.4,20140401
부천시,건강한다나약국,20180615,"경기도 부천시 성주로 224, 102호 (심곡본동)",경기도 부천시 심곡본동 709번지 102호,14749,37.4780702,126.7809665,,영업중,,032-666-9410,180561.036395302,441796.674717204,38,20180615
부천시,건강한다나약국,20150105,"경기도 부천시 성주로 222, 102호 (심곡본동)",경기도 부천시 심곡본동 709-1번지,14749,37.4780702,126.7809665,,폐업,20180504,032-666-9410,,,38,20150105
부천시,건민약국,20131001,경기도 부천시 지양로158번길 5 (고강동),경기도 부천시 고강동 558번지 1호,14469,37.5231765994,126.8252110743,,영업중,,032-671-2118,184483.644091768    ,446794.831968831    ,17.39,20131001
부천시,경기프라자약국,20061204,"경기도 부천시 길주로 86, 101,102호 (상동, 해피플러스)","경기도 부천시 상동 544-3번지 해피플러스 101,102호",14544,37.5051499,126.7518887,,영업중,,032-327-9075,177996.715979927,444808.942646724,117.66,20061204
부천시,경인약국,19970513,경기도 부천시 자유로 35 (심곡본동),경기도 부천시 심곡본동 543번지 3호,14709,37.4837085,126.7799662,,영업중,,032-613-0005,180473.473120726,442423.270514296,80.2,19970513
부천시,경인종로약국,20080711,"경기도 부천시 오정로 242, 1층 (오정동, 낙원빌딩)",경기도 부천시 오정동 555번지,14436,37.5290394318,126.7859065464,,영업중,,032-672-7155,181013              ,447469              ,22.04,20080711
부천시,경희당한약국,20070307,경기도 부천시 고강로92번길 49 (고강동),경기도 부천시 고강동,14416,37.5280409090,126.8144786042,,영업중,,032-683-8892,183528              ,447329              ,50.99,20070307
부천시,경희한약국,20190916,"경기도 부천시 경인로150번길 71, 101호 (송내동, 다올빌리지2차)",경기도 부천시 송내동 603-2번지 다올빌리지2차 101호,14734,37.4806836982,126.7718801923,,폐업,20200408,,179751              ,442099              ,24.78,20190916
부천시,고강녹십자약국,20100405,경기도 부천시 역곡로 480 (고강동),경기도 부천시 고강동 347번지,14408,37.5272624,126.8163546,,폐업,20151102,032-681-9222,183691,447262,122.96,20100405
부천시,고강녹십자약국,20151102,경기도 부천시 역곡로 480 (고강동),경기도 부천시 고강동 347번지,14408,37.5272624405,126.8163546969,,영업중,,032-681-9222,183691              ,447262              ,122.96,20151102
부천시,고당온누리약국,20110620,"경기도 부천시 부일로483번길 39,  101호 (심곡동,심곡베스트빌)",경기도 부천시 심곡동 164-7번지 심곡베스트빌 101호,14641,37.4873470,126.7839919,,폐업,20111214,032-651-0388,180843,442842,65.78,20110620
부천시,고릴라약국,20180803,"경기도 부천시 옥산로138번길 30, 1층 107호 (춘의동, 광성아파트)",경기도 부천시 춘의동 127번지 광성아파트 107호,14527,37.5054800,126.7818580,,영업중,,032-684-0733,180647.099198885,444839.456807422,34.08,20180803
부천시,고운미소약국,20110329,"경기도 부천시 계남로 309, 1층 (춘의동)",경기도 부천시 춘의동 144-26번지 1층,14530,37.5031470743,126.7821589687,,영업중,,032-676-0757,180671.822303151    ,444579.62875459     ,62.74,20110329
부천시,고은약국,20080218,"경기도 부천시 경인로 505, 116호 (괴안동, 역곡하이뷰)",경기도 부천시 괴안동 113-1번지 역곡하이뷰 116호,14676,37.4843485,126.8109325,,영업중,,032-351-7567,183245,442481,17.28,20080218
부천시,광장기준약국,20090515,"경기도 부천시 송내대로 38  (송내동,(1층))",경기도 부천시 송내동 299-2번지 (1층),14720,37.4869267,126.7537474,,폐업,20100201,613-1459,178155.346635196,442786.422617456,65.14,20090515
부천시,광장기준약국,20100202,"경기도 부천시 송내대로 38, 1층 (송내동)",경기도 부천시 송내동 299-2번지 (1층),14720,37.4869267,126.7537474,,폐업,20170101,032-613-1459,178155.346635196,442786.422617456,65.14,20100202
부천시,광장약국,20080630,"경기도 부천시 부일로 202-13, 107호 (상동, 대명씨티프라자)",경기도 부천시 상동 464-1번지 대명씨티프라자 107호,14599,37.4880143,126.7525227,,영업중,,032-327-1994,178047.433151014,442908.03372789,0,20080630
부천시,구생약국,20110502,"경기도 부천시 고리울로52번길 29, 1층 106,107호 (고강동, DH(주상복합)빌딩)",경기도 부천시 고강동 398번지 2호 DH(주상복합)빌딩,14409,37.5258915977,126.8215715152,,영업중,,032-671-2392,184160.124595906    ,447089.449544527    ,66,20110502
부천시,구세약국,19851108,경기도 부천시 경인로 326 (소사본동),경기도 부천시 소사본동 91번지 28호,14754,37.4819550,126.7916618,,영업중,,032-349-4705,181508.378716099,442227.314664676,23,19851108
부천시,구약국,20110308,,경기도 부천시 오정동 543-103번지,14436,37.5292291,126.7861888,,폐업,20120401,032-681-7843,,,36.84,20110308
부천시,굿모닝약국,20070309,경기도 부천시 경인로110번길 17 (송내동),경기도 부천시 송내동 383번지 20호,14727,37.4832617,126.7679150,,영업중,,032-611-5431,179407.864794285,442376.694363454,59.85,20070309
부천시,굿모닝약국,20070430,"경기도 부천시 석천로 188, 지하1층 (중동, 이마트중동점)",경기도 부천시 중동 1157번지 이마트중동점 지하1층,14547,37.5039855,126.7639144,,영업중,,032-323-4809,179059.890483458,444675.16067003,37.99,20070430
부천시,굿모닝프라자약국,20120416,"경기도 부천시 길주로 199, 114호 (중동)",경기도 부천시 중동 1033-4번지 굿모닝프라자 114호,14538,37.5049778,126.7644994,,폐업,20140721,329-6888,179139.300498515,444783.384913123,41.07,20120416
부천시,권약국,20120401,경기도 부천시 오정로220번길 39-19 (오정동),경기도 부천시 오정동 573-20번지,14437,37.5272018,126.7861607,,폐업,20120711,032-679-0381,181033.467923382,447249.623854843,71.14,20120401
부천시,그린메디약국,20090401,경기도 부천시 소사로 709 (원종동),경기도 부천시 원종동 375-3번지,14465,37.5192061899,126.8044296166,,영업중,,032-671-3448,182646.331190332    ,446357.333163351    ,132,20090401
부천시,그린비타민약국,20130524,경기도 부천시 부흥로 404 (심곡동),경기도 부천시 심곡동 155-1번지,14638,37.4895926114,126.7851048098,,폐업,20191008,611-3330,180928.96935675     ,443074.752871244    ,99,20130524
부천시,그린약국,20050324,"경기도 부천시 상동로 90, 407호 (상동, 메가플러스)",경기도 부천시 상동 541-1번지 메가플러스 407호,14545,37.5050636,126.7536872,,영업중,,032-212-2233,178156.560270021,444798.494036061,62.64,20050324
부천시,그린프라자약국,20120125,경기도 부천시 부흥로 404 (심곡동),경기도 부천시 심곡동 155-1번지,14638,37.4895926,126.7851048,,폐업,20130524,661-7588,180928.96935675,443074.752871244,0,20120125
부천시,금보약국,19930914,"경기도 부천시 소향로 239, 105호 (중동, 대야하이빌2)",경기도 부천시 중동 1135번지 대야하이빌2 105호,14548,37.5007625,126.7742949,,영업중,,032-322-0988,179976,444305,0,19930914
부천시,기린약국,20100201,경기도 부천시 역곡로471번가길 33  (고강동),경기도 부천시 고강동 469-4번지,14416,37.5278723,126.8146222,,폐업,20121101,032-682-3454,183549.69915957,447318.589467566,16.39,20100201
부천시,기준약국,20170101,"경기도 부천시 송내대로 38, 1층 (송내동)",경기도 부천시 송내동 299번지 2호 1층,14720,37.4869267,126.7537474,,영업중,,032-613-1459,178155.346635196,442786.422617456,65.14,20170101
부천시,김약국,19810917,경기도 부천시 호현로 444 (소사본동),경기도 부천시 소사본동 149번지 34호,14707,37.4772357,126.7927152,,영업중,,032-349-2177,181600.206418493,441700.837690329,66,19810917
부천시,까치울약국,20121129,경기도 부천시 삼작로 485 (작동),경기도 부천시 작동 32-11번지,14470,37.5187285378,126.8153805194,,영업중,,032-677-6712,183614.222774884    ,446302.661893555    ,24,20121129
부천시,까치울약국,20091031,경기도 부천시 삼작로 485  (작동),경기도 부천시 작동 32-11번지,14470,37.5187285,126.8153805,,폐업,20121129,032-677-6712,183614.222774884,446302.661893555,24,20091031
부천시,나눔약국,20181105,"경기도 부천시 소사로 713, 1층 108호 (원종동)",경기도 부천시 원종동 375번지 1호,14465,37.5195665838,126.8044286622,,영업중,,032-672-1177,182646.537553838    ,446398.027336643    ,73.5,20181105
부천시,나눔약국,20180420,"경기도 부천시 소사로 713, 108호 (원종동)",경기도 부천시 원종동 375번지 1호 108호,14465,37.5195665,126.8044286,,폐업,20181105,032-672-1177,182646.537553838    ,446398.027336643    ,73.5,20180420
부천시,나눔약국,20150907,경기도 부천시 소사로 713 (원종동),경기도 부천시 원종동 375-1번지,14465,37.5195665,126.8044286,,폐업,20180420,032-672-1177,182646.537553838,446398.027336643,148.3,20150907
